Category,Year,nid,Winners,Image_URL,Caption
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost08web.jpg,"<strong>'Need' </strong>After going days without food or water, survivors take goods from a store on the main commerce street in Port-au-Prince as dust fills the air. Police assigned to control the crowd would return to scavenge for the same goods. Although a few trucks could be spotted in the capital delivering water, residents said they were becoming increasingly hungry. Many of those in need of food and medicine were children. (Nikki Kahn, The Washington Post - January 17, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost09web.jpg,"<strong>'Death' </strong>The smell of death and ash permeates the air as decomposing bodies are pulled from the rubble. For days after the quake, it was mainly the people of Port-au-Prince, working with bare hands and simple tools, who pulled at slabs of concrete and blocks of debris to get at those still trapped. Some were eventually able to get heavy machinery to tear down destroyed buildings, finding many victims who had been trapped when concrete floors collapsed. (Carol Guzy, The Washington Post - January 26, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost10web.jpg,"<strong>'Tiny victim' </strong>The battered and bandaged face of a child bears witness to the severity of the wounds seen at General Hospital in Port-au-Prince. The overwhelmed facility was deluged with patients seeking care. 'It's worse than I thought it would be,' one relief worker said. 'Most countries have some capacity to deal with emergencies; this one has no capacity to deal with emergencies.' (Nikki Kahn, The Washington Post - January 15, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost11web.jpg,"<strong>'Chaos' </strong> Desperate Haitian survivors take goods from stores in the market area of Port-au-Prince as chaos erupts in the streets. The price of what few staples remain in the city had soared, fuel supplies had dwindled, and thousands of Haitians had abandoned listing homes for squalid tent cities springing up in even the smallest public spaces. Public parks and tennis courts filled with families carrying what possessions they had left. (Carol Guzy, The Washington Post - January 16, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost012web.jpg,"<strong>'Burn' </strong> The smell of charred flesh lingers as Haitian survivors burn bodies and brandish knives while taking goods from stores in the market. Disorder erupted after the earthquake left Port-au-Prince in ruins. Security emerged as one of the most formidable challenges in the earthquake-shattered capital, limiting the ability of the United Nations and relief officials from elsewhere to distribute food and medicine. (Carol Guzy, The Washington Post - January 18, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost13web.jpg,"<strong>'Comfort'</strong>  The medical relief teams racing to help victims of the earthquake in Haiti were up against a grim biological fact: People trapped and injured are most likely to survive if rescued within 48 hours, and very few people are found alive more than six days after a disaster. Proyecto America, a Christian disaster relief team with international volunteers, provides food and medical assistance at a camp in Cite Soleil. Nurse Marilibia Concepcion consoles Setline Premero, 8. (Carol Guzy, The Washington Post- February 1, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost14web.jpg,"<strong>'Squalid Conditions'</strong>  Months after the earthquake, a young boy washes in contaminated water at a tent camp near the severely damaged presidential palace looms in the background. The delays in reconstruction reflect bureaucratic red tape in donor nations and the complexity of rebuilding the Western Hemisphere's poorest country, which had little infrastructure, a snarled land-title system and a barely functioning government before the disaster. (Ricky Carioti, The Washington Post - August 22, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost15web.jpg,"<strong>'Life Goes On'</strong>  A tiny new life emerges as Destiny Ariel Dorival grimaces at her mother, Nehemie Hilaire, 39, minutes after being born in a makeshift tent serving as a maternity unit at the General Hospital in Port-au-Prince. Nearly half of Haiti's population is younger than 18 years old. Even in better times, many of this country's youth were in desperate need of aid (Nikki Kahn, The Washington Post - March 16, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost16web.jpg,"<strong>'Daily Duties'</strong> Phoncly Raphael bathes a group of men at the Azil Communal Home. Sanitation at the home remains a problem for residents living in the community. In Haitian Creole, the old are called 'gran moun,' and they are relatively few. Those 65 and older make up just 3.4 percent of Haiti's population, compared with 13 percent in a developed country such as the United States, because to attain such seniority in a nation beset by high infant mortality, poverty and disease is an accomplishment. (Nikki Kahn, The Washington Post - March 12, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost17web.jpg,"<strong>'Cholera'</strong> Sylvia Frederic tries in vain to rush her son Johnny Frederic, 26, to the hospital before he dies in her arms. Still reeling from the earthquake, Haiti's misery was deepened by a cholera epidemic that claimed many lives. Cholera can cause vomiting and diarrhea so severe that it can kill from dehydration in hours. The disease had not been seen in Haiti for decades, and many people didn't know about it. (Nikki Kahn, The Washington Post - November 25, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost18web.jpg,"<strong>'Prayer'</strong> Survivors participate in a day of prayer at Champs du Mars in Port-au-Prince. Almost no one, it seemed, was spared tragedy. In a country whose government has all but collapsed, whose feeble economy has been crushed and whose people have been left destitute, the challenges were daunting. (Nikki Kahn, The Washington Post- January 23, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost19web.jpg,"<strong>'The Elderly' </strong> Idamise Pierre leans against a tree, her withered skin resembling its bark, as she waits to bathe at the Azil Communal Home for the Aging.  With weary resignation, the elderly have endured decades of Haiti's poverty and political turmoil and in their twilight years are now left with heavy hearts by the earthquake that eternally altered their lives. (Nikki Kahn, The Washington Post - March 13, 2010)"
Breaking News Photography,2011,7147,"Carol Guzy, Nikki Kahn and Ricky Carioti",washpost20web.jpg,"<strong>'Life Amid the Ruins' </strong> A couple holds hands and walks amid the wreckage of their country's wounded landscape. Experts familiar with the rebuilding efforts in Haiti say relief work is finally speeding up under the guidance of the Interim Haiti Recovery Commission. The group has set a goal of removing 40 percent of the earthquake rubble by October and has approved projects such as highways, apartment buildings and 250 temporary schools for children. But even with these projects underway, rebuilding Haiti will take many years. (Carol Guzy, The Washington Post - January 19, 2010)"
Breaking News Photography,2010,7125,Mary Chind,chindphoto72res.jpg,"<strong>River rescue in downtown Des Moines:</strong> A woman is pulled from near the Center Street dam by construction worker Jason Oglesbee on Tuesday. A man who was with the unidentified woman died in the Des Moines River. A rescue team from the Des Moines Fire Department tried several times to rescue the woman but could not get close enough to her.Published July 1, 2009"
Breaking News Photography,2009,7079,Patrick Farrell,2009haiti01.jpg,"September 8, 2008"
Breaking News Photography,2009,7079,Patrick Farrell,2009haiti02.jpg,"September 5, 2008"
Breaking News Photography,2008,7067,Adrees Latif,2009latif.jpg,"A wounded Japanese photographer, Kenji Nagai, lay before a Burmese soldier yesterday in Yangon, Myanmar, as troops attacked protesters. Mr. Nagai later died."
Breaking News Photography,2007,7036,Oded Balilty,balilty2007web.jpg,"A lone Jewish settler challenges Israeli security officers during clashes that erupted as authorities cleared the West Bank settlement of Amona, east of the Palestinian town of Ramallah. Thousands of troops in riot gear and on horseback clashed with hundreds of stone-throwing Jewish settlers holed up in this illegal West Bank outpost after Israel's Supreme Court cleared the way of demolition of nine homes at the site.  (February 1, 2006)"
Breaking News Photography,2006,7019,Staff,2006dallas02web.jpg,"Kenner, LA -- Hurricane Katrina made landfall with a vengeance, wrenching the roof off Backyard Bar B Que, 10 miles west of New Orleans. (Irwin Thompson, August 29, 2005)"
Breaking News Photography,2006,7019,Staff,2006dallas03web.jpg,"New Orleans, LA -- Highways, homes and buildings were swamped by water in a view of storm damage looking east toward downtown. (Smiley N. Pool, August 30, 2005)"
Breaking News Photography,2006,7019,Staff,2006dallas04web.jpg,"New Orleans, LA -- Dejon Fisher, 8, waited fearfully with Cavel Fisher Clay, 33, and Alexis Fisher, 14, in a hostile line for busses to the Houston Astrodome. (Michael Ainsworth, September 1, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas05web.jpg,"New Orleans, LA -- A patchwork of roofs push through the floodwaters east of downtown, one day after Hurricane Katrina's march through the Crescent City. Floodwaters left the city a horific mix of struggling humanity and swamped infrastructure. (Smiley N. Pool, August 30, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas06web.jpg,"New Orleans, LA -- Jeremiah Ward got by on makeshift shoes after he was rescued in the Ninth Ward. Many storm evacuees had to flee without crucial possessions. (Irwin Thompson, August 30, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas07web.jpg,"New Orleans, LA -- Ibry Smith (right) fell as he helped Norma Rankins out of a boat after they were rescued from a nursing home in the Ninth Ward. (Irwin Thompson, August 30, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas08web.jpg,"Biloxi, MS -- Tam Cu, Jason Jackson and Linda Bryant looked for belongings from Ms. Bryant's home which was destroyed by the storm. (Barbara Davidson, August 31, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas09web.jpg,"New Orleans, LA -- Police searched a man accused of looting on Interstate 10. They found beer in his bag. (Irwin Thompson, August 31, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas10web.jpg,"New Orleans, LA -- People wandered along Interstate 10 near the Superdome. Amid dire predictions, authorities decided to try to empty the city and move residents from the Superdome to shelters in Dallas and Houston in a two-day caravan of busses. (Irwin Thompson, August 31, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas11web.jpg,"New Orleans, LA -- Tossed together by crisis, 81-year-old Louis Jones (left) and 62-year-old Catherine McZeal join forces to navigate Poydras Street in their trek to the Superdome and a chance at evacuation. (Michael Ainsworth, September 1, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas12web.jpg,"New Orleans, LA -- Residents sent out a desperate plea for help as they waited to be rescued from the roof of an apartment complex. (Smiley N. Pool, September 1, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas13web.jpg,"New Orleans, LA -- Texas National Guardsman SPC. Brian Jimenez of Richardson, Texas, was fully armed as he and his North Texas platoon searched for survivors in an area west of downtown. (Tom Fox, September 1, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas14web.jpg,"New Orleans, LA -- Evacuees at the Superdome argued in the tangled line for a bus trip to the Houston Astrodome. All over New Orleans, tempers flared as thousands waited for a way out of town, ""This is a desperate SOS."" -- Ray Nagin, Mayor of New Orleans. (Michael Ainsworth, September 1, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas15web.jpg,"New Orleans, LA -- Friends gave 41-year-old Dana Clark a drink and moved her into the shade after she fainted outside Morial Convention Center. (Irwin Thompson, September 2, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas16web.jpg,"New Orleans, LA -- Memorial Medical Center nurse, Mary Jo D'Amico, fanned a patient waiting in the hospital's parking garage for helicopter transport from New Orleans. (Brad Loper, September 1, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas17web.jpg,"Chalmette, LA -- Fire and rescue team members from Vancouver, Canada, carried an elderly woman to a medical tent after she was evacuated. Surrounded by several family members, the woman died moments later. (Michael Ainsworth, September 3, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas18web.jpg,"Biloxi, MS -- Eddie Mae Smith, 75, collapsed in her home, which was flooded by Hurricane Katrina and infested with mold and mildew. Bishop Nelson came to check on Ms. Smith and found her in dire condition. Nelson said he needed trailers for people such as Ms. Smith, who can't wait for FEMA aid. (Michael Mulvey, September 11, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas19web.jpg,"Dallas, TX -- Tracey Nolan lost track of her seven-month-old son, A'Mahd MaGee, when she was forced to leave for Dallas. A'Mahd had been visiting with a family friend when the storm hit New Orleans, and floodwaters prevented Ms. Nolan from reaching her child before she had to be evacuated by helicopter on August 30th. (Melanie Burford, September 2, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas20web.jpg,"New Orleans, LA -- Hungry dogs fed on a corpse washed up at the edge of receding floodwaters. (Smiley N. Pool, September 4, 2005) "
Breaking News Photography,2006,7019,Staff,2006dallas21web.jpg,"New Orleans, LA -- Kimi Seymour, 27, took a break from pushing her few remaining possessions along Interstate 10. (Irwin Thompson, September 1, 2005) "
Breaking News Photography,2005,6997,Staff,warzone001web.jpg,"<strong>Fallujah</strong> - Iraqis chant anti-American slogans as the charred bodies of four U.S. contractors hang from a bridge over the Euphrates River. The incident marked increased violence by insurgents based in Fellujah. <em>(Khalid Mohammed, May 31, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone002web.jpg,"<strong>Baghdad</strong> - Nurse supervisor Patrick McAndrew kneels over Army Spc. Travis S. Babbit, 24, administering CPR upon arrival at the 31st Combat Support Hospital. Spc. Babbit, of Uvalde, Texas, later died of his wounds. His patrol was attacked in Baghdad by a rocket-propelled grenade and small arms fire, the Pentagon said.  <em>(John Moore, November 9, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone003web.jpg,"<strong>Ramadi</strong> - U.S. Marines pay their respects at a memorial service for 1st Marine Division Combat Photographer Cpl. William Salazar, 26, at Camp Blue Diamond. Salazar, of Las Vegas, Nev., was killed in action in Anbar Province. <em>(Jim MacMillan, October 8, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone004web.jpg,"<strong>Baghdad</strong> - Mohammed Saleem, 18 months, lies in a coffin at a Sadr City morgue. Relatives said the boy and four other family members were killed in their car when U.S. forces opened fire overnight. <em>(Karim Kadim, June 6, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone005web.jpg,"<strong>Baghdad</strong> - The mother of Samah Hussein grieves over the body at a Baghdad morgue. The boy was among 12 people reportedly killed by a suicide car bombing outside the U.S. military's Camp Cuervo.<em> (Samir Mizban, June 13, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone006web.jpg,"<strong>Najaf</strong> - A dove sits on the shoulder of a Mahdi Army soldier standing guard near the ancient Imam Ali mosque. The Mahdi Army, a Shiite militia, was fighting U.S.-Iraqi forces for control of the holy city. <em>(Khalid Mohammed, August 15, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone007web.jpg,"<strong>Najaf </strong>- A U.S. soldier uses a dummy to draw an insurgent sniper into view. <em>(Jim MacMillan, August 20, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone008web.jpg,"<strong>Baghdad</strong> - An Iraqi woman reacts as she waits for the release of a family member from Abu Ghrab prison. Hundreds of people waited in frustration for hours, hoping relatives would be among the first detainees freed under a much-publicized amnesty. <em>(Muhammed Muheisen, January 8, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone009web.jpg,"<strong>Baghdad</strong> - Iraqis rescue a man from the ruins of a building after a car bombing in central Baghdad. At least 10 people were killed, including three foreigners working to rebuild Iraqi power plants. <em>(Mohammed Uraibi, June 14, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone010web.jpg,"<strong>Baqouba</strong> - At a hospital morgue, relatives mourn the death of Iraqi national guardsman Ryaad Khudayar, one of at least four guardsmen killed in a car bombing at a checkpoint outside Baqouba. (<em>Khalid Mohammed, August 3, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone011web.jpg,"<strong>Fallujah</strong> - U.S. Marines pray over a fellow Marine killed while fighting insurgent strongholds. <em>(Murad Sezer, April 8, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone012web.jpg,"<strong>Fallujah </strong>- A 1st Division Marine carries a good luck mascot in his backpack as his unit pushed into western neighborhoods of Fallujah. Coalition forces launched a major November offensive for control of the city. <em>(Anja Niedringhaus, November 14, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone013web.jpg,"<strong>Fallujah</strong> - Displaced Iraqi children watch U.S. soldiers while waiting at a checkpoint before returning to their home in Fallujah. <em>(John Moore, April 27, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone014web.jpg,"<strong>Najaf</strong> - U.S. soldiers take cover in a fortified position after a second week of fighting against Shiite militiamen in the holy city. <em>(Jim MacMillan, August 20, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone015web.jpg,"<strong>Fallujah</strong> - Iraqi insurgents fire a mortar and small arms during the U.S.-led offensive against insurgents in the city. <em>(Bilal Hussein, November 8, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone016web.jpg,"<strong>Fallujah</strong> - A U.S. Marine leads an Iraqi prisoner during fighting in the center of the city. <em>(Anja Niedringhaus, November 12, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone017web.jpg,"<strong>Baghdad</strong> - A detainee in a solitary confinement cage talks with a military policeman at Abu Ghraib prison. U.S. soldiers said the prisoner had frequently fought with other inmates. <em>(John Moore, June 22, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone018web.jpg,"<strong>Karbala</strong> - Moments after a series of bomb blasts on the Muslim day of Ashoura, a youth runs past victims and debris in a busy area of the holy city. <em>(Brennan Linsley, March 2, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone019web.jpg,"<strong>Baghdad</strong> - An Iraqi man celebrates atop a burning U.S. Humvee after an explosion that destroyed a building and set four Humvees on fire, killing at least one U.S. soldier. <em>(Muhammad Muheisen, April 26, 2004)</em> "
Breaking News Photography,2005,6997,Staff,warzone020web.jpg,"<strong>Baghdad</strong> - A gunman, left, shoots an Iraqi election worker during an attack on Haifa Street, a base of Sunni Arab insurgents. About 30 men attacked a car carrying five of the workers, executing three at point blank range. <em>(AP stringer, December 19, 2004)</em> "
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas1web.jpg,"Risking their lives to save another, Lt. Jeffrey Goodman and Lance Cpl. Jorge Sanchez of the 2nd Tank Battalion drag a wounded civilian to safety after he was caught in the midst of battle on the road to Baghdad. <em>(Cheryl Diaz Meyer)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas2web.jpg,"With the sunlight obliterated by a late March sandstorm, red and orange skies created an eerie and ominous welcome to troops of the 3rd Infantry Division as they advanced on Al Kifl. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas3web.jpg,"Arms outstretched in surrender after being stopped along a road en route to Baghdad, an armed suspect is surrounded by U.S. troops from the 3rd Infantry Division. On the fourth day of war, Iraq already was feeling U.S. might. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas4web.jpg,"Caught in crossfire from the 3rd Intantry Division fighting through Northern Baghdad, a woman huddles in an open ditch with two terrified and bloodstained children. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas5web.jpg,"An Iraqi soldier's struggle for life is brief, and ultimately doomed after U.S. soldiers open fire on a truck in northern Baghdad. As flames burn thorugh the back of his uniform, he rolls out of the vehicle onto his dead companion - only to die in another burst of gunfire seconds later. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas6web.jpg,"Taking advantage of the calm, Capt. Andy MacLean rests after a night of fierce fighting near Karbala. Two weeks into the war, quiet moments are seldom felt but gratefully accepted. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas7web.jpg,"A pained stare, plastic ties and muddy, shoeless feet. In war, everyone is suspect. After a short firefight in Sayyid Muhammad, these men were rounded up, stripped, interrogated and later released. <em>(Cheryl Diaz Meyer)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas8web.jpg,"Surrounded by the smoke of destroyed Iraqi miliary equipment, Air Force Lt. John Blocher -- assigned to the 3rd Brigade Combat Team -- saves ammunition by using a recovered Iraqi-issued AK-47. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas9web.jpg,Soles on the worn-out civilian shoes of dead Iraqi soldiers tell the story of an ill-equiped army in a David-and-Goliath battle for their lives.<em> (David Leeson)</em>
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas10web.jpg,"Squad leader and Staff Sgt. Lonnie Roberts stands at attention as troops from the 3rd Brigade Combat Team pay last respects to their fallen comrade, Pvt. Gregory Huxley, during a memorial for the 19-year-old in Baghdad. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas11web.jpg,"Screaming in pain from 10-day-old burns received during an aerial attack on Baghdad, Aya Hamad is comforted by her mother, Eimin Fvied. Later discovered by U.S. troops, the 6-year-old was transported to a local hospital for treatment. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas12web.jpg,"After three weeks and 300-plus miles of speed-and-maneuver warfare, Master Gunnery Sgt. Frank Cordero savors the first letters from his wife, Melissa. ""I held that first one for about five minutes... Just to smell it and hold it."" <em>(Cheryl Diaz Meyer)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas13web.jpg,"After weeks on their desert march to Baghdad, Spc. George Gillette and Spc. Robert Boucher take a chapter from boyhood and leap into the beckoning water of an irrigation pond. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas14web.jpg,"Walking past the bodies of Iraqi soldiers, a member of the 3rd Brigade Combat Team asks quitely, ""Why do we do these things to one another?"" <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas15web.jpg,"As Capt. Andy MacLean and fellow troops of the 3rd Infantry Division pushed deeper into Baghdad, they were greeted with mixed reaction. While some Iraqi civilians were resentful of American presence, others extended their warmth with smiles, waves, and in some instances, a kiss on the hand... a sign of respect. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas16web.jpg,"Wounded in an aerial bombing of Baghdad and seeking aid, Iraqi civilians raise their hands pleadingly toward advancing troops of the 3rd Infantry Division. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas17web.jpg,A bulls-eye drawn on a confiscated picture of Iraqi leader Saddam Hussein speaks volumes as U.S. troops from the 3rd Infantry Division clear out remanants from a building in Al Kifl. <em>(David Leeson)</em>
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas18web.jpg,"Killed during a thwarted bank heist, the eyes of the would-be robber are closed one last time. Later, he was moved into a Baghdad street where he was made a public example. ""This is what happens when you steal,"" said one man. <em>(David Leeson)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2009dallas19web.jpg,"Standing proudly, 10-year-old Uniss Mohammad Salman was among students returning to Al Amtithal Elemtary School, one of the first in the city of reopen after the invasion of Baghdad. <em>(Cheryl Diaz Meyer)</em>"
Breaking News Photography,2004,6977,David Leeson and Cheryl Diaz Meyer,2004dallas20web.jpg,"After a decade of uncertainty, Mohammad Bakar Whathiq is finally able to mourn his brother, a political dissident, discovered with others in a mass grave outside Baghdad. Long after his capture, the evil inflicted by Saddam Hussein on this countrymen will continue. <em>(Cheryl Diaz Meyer)</em>"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires01web.jpg,"As Colorado burns in the summer of 2002, flames from a new fire loom menacingly behind a mountain home near Durango. The Valley Fire broke out less than a mile west of the fiercely burning Missionary Ridge Fire in the Animas River Valley near southwest Colorado's major north-south highway. (Barry Gutierrez, Rocky Mountain News - June 26, 2002) "
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires02web.jpg,"500-foot flames balloon over Haflin Canyon on Missionary Ridge north of Durango. With 30 percent contained, the fire forced evacuation of more than 1,200 homes. (Barry Gutierrez, Rocky Mountain News - June 26, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires03web.jpg,"Margie Dleva and her son Spencer, 4, stopped at a roadblock to volunteer when news came that the Hayman Fire shifted threatening their home near Deckers, Colorado. Spencer dressed as a firefighter because he wanted to help. (Linda McConnell, Rocky Mountain News - June 11, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires04web.jpg," Firefighter Daniel Crawford catches his breath after battling the Hayman Fire near Deckers all day. The blaze, which ultimately consumed 137,000 acres and destroyed 132 homes, exploded to nearly 87,000 acres that day. (Steven G. Smith, Rocky Mountain News - June 28, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires05web.jpg,"Smoke clouds dwarf a helicopter as it valiantly fights the raging Missionary Ridge Fire near Durango. Firefighters described the blaze as an ""eating machine"" that threatened hundreds of homes. (Barry Gutierrez, Rocky Mountain News - June 19, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires06web.jpg,"A barn bursts into flames after it is caught in the Valley Fire, a smaller blaze that broke out near the much larger Missionary Ridge Fire northeast of Durango. (Barry Gutierrez, Rocky Mountain News - June 26, 2002) "
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires07web.jpg,"A man jumps from the roof of his house near Durango after wetting it down to keep it safe from fire. The water on the roof reflects flickering flames nearby from the Valley fire. (Barry Gutierrez, Rocky Mountain News - June 26, 2002) "
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires08web.jpg,"A PB4Y-2 slurry bomber plunges to the ground in flames while fighting the Big Elk Fire near Estes Park, killing its two pilots. Witnesses said a wing came off the aircraft, then a fireball emerged as the plane prepared to drop slurry on the 1,200-acre wildfire. (Matt Inden, Rocky Mountain News - July 20, 2002) "
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires09web.jpg,"At memorial services for her father, Milt Stollak, 56, and Rick Schwartz, 39, pilots of a slurry bomber that crashed fighting the Big Elk Fire near Estes Park, Brandi Stollak carries a flag presented by a U.S. Forest Service honor guard. Behind her is Mike Stubbs, a cousin of Schwartz. (Joe Mahoney, Rocky Mountain News - July 25, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires10web.jpg," A helicopter flies over the burned remains of a forest near Cheesman Reservoir that was destroyed by the Hayman Fire. A Douglas County sheriff's official called the day ""the worst yet"" for Colorado's largest wildfire in history. (Hal Stoelzle, Rocky Mountain News - June 28, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires11web.jpg,"Friends of U.S Forest Service employee Terry Barton react to the news that Barton had been charged with setting the biggest wildfire in Colorado history. Barton said she was burning a letter from her estranged husband and the blaze got out of control. ""I don't want to believe. I can't believe one of our own did this to us!"" said Gene Penny, at left. (Dennis Schroeder, Rocky Mountain News - June 17, 2002) "
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires12web.jpg,"A P3 Orion bomber drops a load of fire retardant on the Big Elk Fire near Estes Park. The slurry bombers, some of World War II vintage, encountered numerous mechanical breakdowns, broken parts or other problems fighting fires in Colorado. (Barry Gutierrez, Rocky Mountain News - July 22, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires13web.jpg,"Smoke smudges the face of Dave Kahan, a tree faller from Ettersburg, Calif., after a long day's work fighting the Big Elk Fire in the Homestead Meadows National Historic District between Lyons and Estes Park. (Todd Heisler, Rocky Mountain News - July 23, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires14web.jpg," West of Glenwood Springs, the Coal Seam Fire burns along Interstate 70. The wildfire was believed to have been ignited by a burning underground coal seam. (George Kochaniec Jr., Rocky Mountain News - June 11, 2002)"
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires15web.jpg,"Evacuated residents Don Hunter, Jackie Tripp, Darla Carlton and David Tenbroeke recite the Pledge of Allegiance before a community briefing at Cotopaxi High School, west of the area raked by the Iron Mountain Fire. More than 80 homes were destroyed by the fire but residents didn't know yet which ones. (Steven G. Smith, Rocky Mountain News - June 4, 2002) "
Breaking News Photography,2003,6956,Photography Staff,2003rmnfires16web.jpg,"Evacuees in San Miguel County listen to music while they help the local sheriff maintain a roadblock. The Burn Canyon Fire they were watching threatened homes near Norwood. (George Kochaniec Jr., Rocky Mountain News - July 15, 2002)"
